data_epi,uf,casos,regiao,pais
2026-03-22,RR,4.0,Norte,Brasil
2026-03-29,RR,5.0,Norte,Brasil
2026-04-05,RR,5.0,Norte,Brasil
2026-04-12,RR,6.0,Norte,Brasil
2026-04-19,RR,4.0,Norte,Brasil
2026-04-26,RR,6.0,Norte,Brasil
2026-05-03,RR,3.0,Norte,Brasil
2026-05-10,RR,3.0,Norte,Brasil
2026-05-17,RR,2.0,Norte,Brasil
2026-05-24,RR,1.0,Norte,Brasil
2026-05-31,RR,4.0,Norte,Brasil
2026-06-07,RR,5.0,Norte,Brasil
2026-06-14,RR,5.0,Norte,Brasil
2026-06-21,RR,8.0,Norte,Brasil
2026-06-28,RR,4.0,Norte,Brasil
2026-07-05,RR,3.0,Norte,Brasil
2026-07-12,RR,4.0,Norte,Brasil
2026-07-19,RR,3.0,Norte,Brasil
2026-07-26,RR,2.0,Norte,Brasil
2026-08-02,RR,1.0,Norte,Brasil
2026-08-09,RR,2.0,Norte,Brasil
2026-08-16,RR,1.0,Norte,Brasil
2026-08-23,RR,3.0,Norte,Brasil
2026-08-30,RR,2.0,Norte,Brasil
2026-09-06,RR,1.0,Norte,Brasil
2026-09-13,RR,1.0,Norte,Brasil
2014-06-29,RS,2.0,Sul,Brasil
2014-07-06,RS,2.0,Sul,Brasil
2014-07-13,RS,2.0,Sul,Brasil
2014-07-20,RS,2.0,Sul,Brasil
2014-07-27,RS,2.0,Sul,Brasil
2014-08-03,RS,2.0,Sul,Brasil
2014-08-10,RS,2.0,Sul,Brasil
2014-08-17,RS,2.0,Sul,Brasil
2014-08-24,RS,1.0,Sul,Brasil
2014-08-31,RS,1.0,Sul,Brasil
2014-09-07,RS,1.0,Sul,Brasil
2014-09-14,RS,1.0,Sul,Brasil
2014-09-21,RS,1.0,Sul,Brasil
2014-09-28,RS,1.0,Sul,Brasil
2014-10-05,RS,1.0,Sul,Brasil
2014-10-12,RS,1.0,Sul,Brasil
2014-10-19,RS,2.0,Sul,Brasil
2014-10-26,RS,1.0,Sul,Brasil
2014-11-02,RS,2.0,Sul,Brasil
2014-11-09,RS,2.0,Sul,Brasil
2014-11-16,RS,3.0,Sul,Brasil
2014-11-23,RS,2.0,Sul,Brasil
2014-11-30,RS,2.0,Sul,Brasil
2014-12-07,RS,2.0,Sul,Brasil
2014-12-14,RS,2.0,Sul,Brasil
2014-12-21,RS,1.0,Sul,Brasil
2014-12-28,RS,1.0,Sul,Brasil
2015-01-04,RS,2.0,Sul,Brasil
2015-01-11,RS,2.0,Sul,Brasil
2015-01-18,RS,2.0,Sul,Brasil
2015-01-25,RS,20.0,Sul,Brasil
2015-02-01,RS,20.0,Sul,Brasil
2015-02-08,RS,20.0,Sul,Brasil
2015-02-15,RS,20.0,Sul,Brasil
2015-02-22,RS,20.0,Sul,Brasil
2015-03-01,RS,1.0,Sul,Brasil
2015-03-08,RS,1.0,Sul,Brasil
2015-03-15,RS,1.0,Sul,Brasil
2015-03-22,RS,1.0,Sul,Brasil
2015-03-29,RS,1.0,Sul,Brasil
2015-04-05,RS,4.0,Sul,Brasil
2015-04-12,RS,1.0,Sul,Brasil
2015-04-19,RS,1.0,Sul,Brasil
2015-04-26,RS,1.0,Sul,Brasil
2015-05-03,RS,1.0,Sul,Brasil
2015-05-10,RS,1.0,Sul,Brasil
2015-05-17,RS,4.0,Sul,Brasil
2015-05-24,RS,1.0,Sul,Brasil
2015-05-31,RS,1.0,Sul,Brasil
2015-06-07,RS,1.0,Sul,Brasil
2015-06-14,RS,1.0,Sul,Brasil
2015-06-21,RS,1.0,Sul,Brasil
2015-06-28,RS,3.0,Sul,Brasil
2015-07-05,RS,1.0,Sul,Brasil
2015-07-12,RS,1.0,Sul,Brasil
2015-07-19,RS,1.0,Sul,Brasil
2015-07-26,RS,1.0,Sul,Brasil
2015-08-02,RS,1.0,Sul,Brasil
2015-08-09,RS,2.0,Sul,Brasil
2015-08-16,RS,1.0,Sul,Brasil
2015-08-23,RS,1.0,Sul,Brasil
2015-08-30,RS,1.0,Sul,Brasil
2015-09-06,RS,1.0,Sul,Brasil
2015-09-13,RS,1.0,Sul,Brasil
2015-09-20,RS,1.0,Sul,Brasil
2015-09-27,RS,2.0,Sul,Brasil
2015-10-04,RS,2.0,Sul,Brasil
2015-10-11,RS,2.0,Sul,Brasil
2015-10-18,RS,1.0,Sul,Brasil
2015-10-25,RS,1.0,Sul,Brasil
2015-11-01,RS,1.0,Sul,Brasil
2015-11-08,RS,2.0,Sul,Brasil
2015-11-15,RS,2.0,Sul,Brasil
2015-11-22,RS,2.0,Sul,Brasil
2015-11-29,RS,3.0,Sul,Brasil
2015-12-06,RS,5.0,Sul,Brasil
2015-12-13,RS,6.0,Sul,Brasil
2015-12-20,RS,7.0,Sul,Brasil
2015-12-27,RS,4.0,Sul,Brasil
2016-01-03,RS,4.0,Sul,Brasil
2016-01-10,RS,8.0,Sul,Brasil
2016-01-17,RS,13.0,Sul,Brasil
2016-01-24,RS,10.0,Sul,Brasil
2016-01-31,RS,16.0,Sul,Brasil
2016-02-07,RS,13.0,Sul,Brasil
2016-02-14,RS,14.0,Sul,Brasil
2016-02-21,RS,26.0,Sul,Brasil
2016-02-28,RS,31.0,Sul,Brasil
2016-03-06,RS,20.0,Sul,Brasil
2016-03-13,RS,28.0,Sul,Brasil
2016-03-20,RS,26.0,Sul,Brasil
2016-03-27,RS,31.0,Sul,Brasil
2016-04-03,RS,28.0,Sul,Brasil
2016-04-10,RS,39.0,Sul,Brasil
2016-04-17,RS,40.0,Sul,Brasil
2016-04-24,RS,21.0,Sul,Brasil
2016-05-01,RS,26.0,Sul,Brasil
2016-05-08,RS,11.0,Sul,Brasil
2016-05-15,RS,23.0,Sul,Brasil
2016-05-22,RS,9.0,Sul,Brasil
2016-05-29,RS,3.0,Sul,Brasil
2016-06-05,RS,1.0,Sul,Brasil
2016-06-12,RS,1.0,Sul,Brasil
2016-06-19,RS,4.0,Sul,Brasil
2016-06-26,RS,2.0,Sul,Brasil
2016-07-03,RS,5.0,Sul,Brasil
2016-07-10,RS,6.0,Sul,Brasil
2016-07-17,RS,10.0,Sul,Brasil
2016-07-24,RS,4.0,Sul,Brasil
2016-07-31,RS,8.0,Sul,Brasil
2016-08-07,RS,7.0,Sul,Brasil
2016-08-14,RS,8.0,Sul,Brasil
2016-08-21,RS,8.0,Sul,Brasil
2016-08-28,RS,8.0,Sul,Brasil
2016-09-04,RS,9.0,Sul,Brasil
2016-09-11,RS,7.0,Sul,Brasil
2016-09-18,RS,7.0,Sul,Brasil
2016-09-25,RS,3.0,Sul,Brasil
2016-10-02,RS,3.0,Sul,Brasil
2016-10-09,RS,9.0,Sul,Brasil
2016-10-16,RS,4.0,Sul,Brasil
2016-10-23,RS,9.0,Sul,Brasil
2016-10-30,RS,7.0,Sul,Brasil
2016-11-06,RS,7.0,Sul,Brasil
2016-11-13,RS,9.0,Sul,Brasil
2016-11-20,RS,7.0,Sul,Brasil
2016-11-27,RS,11.0,Sul,Brasil
2016-12-04,RS,10.0,Sul,Brasil
2016-12-11,RS,10.0,Sul,Brasil
2016-12-18,RS,12.0,Sul,Brasil
2016-12-25,RS,14.0,Sul,Brasil
2017-01-01,RS,10.0,Sul,Brasil
2017-01-08,RS,4.0,Sul,Brasil
2017-01-15,RS,19.0,Sul,Brasil
2017-01-22,RS,25.0,Sul,Brasil
2017-01-29,RS,18.0,Sul,Brasil
2017-02-05,RS,17.0,Sul,Brasil
2017-02-12,RS,13.0,Sul,Brasil
2017-02-19,RS,18.0,Sul,Brasil
2017-02-26,RS,22.0,Sul,Brasil
2017-03-05,RS,13.0,Sul,Brasil
2017-03-12,RS,12.0,Sul,Brasil
2017-03-19,RS,7.0,Sul,Brasil
2017-03-26,RS,11.0,Sul,Brasil
2017-04-02,RS,13.0,Sul,Brasil
2017-04-09,RS,8.0,Sul,Brasil
2017-04-16,RS,13.0,Sul,Brasil
2017-04-23,RS,7.0,Sul,Brasil
2017-04-30,RS,8.0,Sul,Brasil
2017-05-07,RS,8.0,Sul,Brasil
2017-05-14,RS,6.0,Sul,Brasil
2017-05-21,RS,4.0,Sul,Brasil
2017-05-28,RS,6.0,Sul,Brasil
2017-06-04,RS,8.0,Sul,Brasil
2017-06-11,RS,6.0,Sul,Brasil
2017-06-18,RS,4.0,Sul,Brasil
2017-06-25,RS,3.0,Sul,Brasil
2017-07-02,RS,2.0,Sul,Brasil
2017-07-09,RS,3.0,Sul,Brasil
2017-07-16,RS,8.0,Sul,Brasil
2017-07-23,RS,1.0,Sul,Brasil
2017-07-30,RS,2.0,Sul,Brasil
2017-08-06,RS,2.0,Sul,Brasil
2017-08-13,RS,4.0,Sul,Brasil
2017-08-20,RS,4.0,Sul,Brasil
2017-08-27,RS,1.0,Sul,Brasil
2017-09-03,RS,5.0,Sul,Brasil
2017-09-10,RS,4.0,Sul,Brasil
2017-09-17,RS,4.0,Sul,Brasil
2017-09-24,RS,4.0,Sul,Brasil
2017-10-01,RS,6.0,Sul,Brasil
2017-10-08,RS,4.0,Sul,Brasil
2017-10-15,RS,4.0,Sul,Brasil
2017-10-22,RS,6.0,Sul,Brasil
2017-10-29,RS,1.0,Sul,Brasil
2017-11-05,RS,3.0,Sul,Brasil
2017-11-12,RS,2.0,Sul,Brasil
2017-11-19,RS,4.0,Sul,Brasil
2017-11-26,RS,5.0,Sul,Brasil
2017-12-03,RS,2.0,Sul,Brasil
2017-12-10,RS,3.0,Sul,Brasil
2017-12-17,RS,6.0,Sul,Brasil
2017-12-24,RS,7.0,Sul,Brasil
2017-12-31,RS,4.0,Sul,Brasil
2018-01-07,RS,2.0,Sul,Brasil
2018-01-14,RS,4.0,Sul,Brasil
2018-01-21,RS,10.0,Sul,Brasil
2018-01-28,RS,4.0,Sul,Brasil
2018-02-04,RS,4.0,Sul,Brasil
2018-02-11,RS,8.0,Sul,Brasil
2018-02-18,RS,8.0,Sul,Brasil
2018-02-25,RS,9.0,Sul,Brasil
2018-03-04,RS,9.0,Sul,Brasil
2018-03-11,RS,4.0,Sul,Brasil
2018-03-18,RS,3.0,Sul,Brasil
2018-03-25,RS,8.0,Sul,Brasil
2018-04-01,RS,5.0,Sul,Brasil
2018-04-08,RS,9.0,Sul,Brasil
2018-04-15,RS,4.0,Sul,Brasil
2018-04-22,RS,2.0,Sul,Brasil
2018-04-29,RS,7.0,Sul,Brasil
2018-05-06,RS,3.0,Sul,Brasil
2018-05-13,RS,6.0,Sul,Brasil
2018-05-20,RS,11.0,Sul,Brasil
2018-05-27,RS,19.0,Sul,Brasil
2018-06-03,RS,27.0,Sul,Brasil
2018-06-10,RS,14.0,Sul,Brasil
2018-06-17,RS,17.0,Sul,Brasil
2018-06-24,RS,4.0,Sul,Brasil
2018-07-01,RS,3.0,Sul,Brasil
2018-07-08,RS,3.0,Sul,Brasil
2018-07-15,RS,3.0,Sul,Brasil
2018-07-22,RS,2.0,Sul,Brasil
2018-07-29,RS,3.0,Sul,Brasil
2018-08-05,RS,5.0,Sul,Brasil
2018-08-12,RS,7.0,Sul,Brasil
2018-08-19,RS,4.0,Sul,Brasil
2018-08-26,RS,4.0,Sul,Brasil
2018-09-02,RS,7.0,Sul,Brasil
2018-09-09,RS,1.0,Sul,Brasil
2018-09-16,RS,3.0,Sul,Brasil
2018-09-23,RS,2.0,Sul,Brasil
2018-09-30,RS,1.0,Sul,Brasil
2018-10-07,RS,3.0,Sul,Brasil
2018-10-14,RS,3.0,Sul,Brasil
2018-10-21,RS,4.0,Sul,Brasil
2018-10-28,RS,3.0,Sul,Brasil
2018-11-04,RS,8.0,Sul,Brasil
2018-11-11,RS,3.0,Sul,Brasil
2018-11-18,RS,4.0,Sul,Brasil
2018-11-25,RS,1.0,Sul,Brasil
2018-12-02,RS,1.0,Sul,Brasil
2018-12-09,RS,1.0,Sul,Brasil
2018-12-16,RS,1.0,Sul,Brasil
2018-12-23,RS,2.0,Sul,Brasil
2018-12-30,RS,2.0,Sul,Brasil
2019-01-06,RS,1.0,Sul,Brasil
2019-01-13,RS,9.0,Sul,Brasil
2019-01-20,RS,3.0,Sul,Brasil
2019-01-27,RS,9.0,Sul,Brasil
2019-02-03,RS,10.0,Sul,Brasil
2019-02-10,RS,5.0,Sul,Brasil
2019-02-17,RS,7.0,Sul,Brasil
2019-02-24,RS,9.0,Sul,Brasil
2019-03-03,RS,13.0,Sul,Brasil
2019-03-10,RS,4.0,Sul,Brasil
2019-03-17,RS,6.0,Sul,Brasil
2019-03-24,RS,8.0,Sul,Brasil
2019-03-31,RS,5.0,Sul,Brasil
2019-04-07,RS,14.0,Sul,Brasil
2019-04-14,RS,10.0,Sul,Brasil
2019-04-21,RS,10.0,Sul,Brasil
2019-04-28,RS,9.0,Sul,Brasil
2019-05-05,RS,14.0,Sul,Brasil
2019-05-12,RS,12.0,Sul,Brasil
2019-05-19,RS,20.0,Sul,Brasil
2019-05-26,RS,17.0,Sul,Brasil
2019-06-02,RS,12.0,Sul,Brasil
2019-06-09,RS,9.0,Sul,Brasil
2019-06-16,RS,8.0,Sul,Brasil
2019-06-23,RS,10.0,Sul,Brasil
2019-06-30,RS,5.0,Sul,Brasil
2019-07-07,RS,4.0,Sul,Brasil
2019-07-14,RS,5.0,Sul,Brasil
2019-07-21,RS,6.0,Sul,Brasil
2019-07-28,RS,4.0,Sul,Brasil
2019-08-04,RS,3.0,Sul,Brasil
2019-08-11,RS,4.0,Sul,Brasil
2019-08-18,RS,3.0,Sul,Brasil
2019-08-25,RS,7.0,Sul,Brasil
2019-09-01,RS,3.0,Sul,Brasil
2019-09-08,RS,3.0,Sul,Brasil
2019-09-15,RS,4.0,Sul,Brasil
2019-09-22,RS,2.0,Sul,Brasil
2019-09-29,RS,3.0,Sul,Brasil
2019-10-06,RS,3.0,Sul,Brasil
2019-10-13,RS,6.0,Sul,Brasil
2019-10-20,RS,2.0,Sul,Brasil
2019-10-27,RS,3.0,Sul,Brasil
2019-11-03,RS,5.0,Sul,Brasil
2019-11-10,RS,2.0,Sul,Brasil
2019-11-17,RS,5.0,Sul,Brasil
2019-11-24,RS,4.0,Sul,Brasil
2019-12-01,RS,6.0,Sul,Brasil
2019-12-08,RS,3.0,Sul,Brasil
2019-12-15,RS,7.0,Sul,Brasil
2019-12-22,RS,4.0,Sul,Brasil
2019-12-29,RS,3.0,Sul,Brasil
2020-01-05,RS,1.0,Sul,Brasil
2020-01-12,RS,5.0,Sul,Brasil
2020-01-19,RS,3.0,Sul,Brasil
2020-01-26,RS,13.0,Sul,Brasil
2020-02-02,RS,5.0,Sul,Brasil
2020-02-09,RS,5.0,Sul,Brasil
2020-02-16,RS,5.0,Sul,Brasil
2020-02-23,RS,4.0,Sul,Brasil
2020-03-01,RS,4.0,Sul,Brasil
2020-03-08,RS,3.0,Sul,Brasil
2020-03-15,RS,8.0,Sul,Brasil
2020-03-22,RS,7.0,Sul,Brasil
2020-03-29,RS,7.0,Sul,Brasil
2020-04-05,RS,4.0,Sul,Brasil
2020-04-12,RS,5.0,Sul,Brasil
2020-04-19,RS,4.0,Sul,Brasil
2020-04-26,RS,4.0,Sul,Brasil
2020-05-03,RS,11.0,Sul,Brasil
2020-05-10,RS,15.0,Sul,Brasil
2020-05-17,RS,16.0,Sul,Brasil
2020-05-24,RS,19.0,Sul,Brasil
2020-05-31,RS,14.0,Sul,Brasil
2020-06-07,RS,15.0,Sul,Brasil
2020-06-14,RS,6.0,Sul,Brasil
2020-06-21,RS,9.0,Sul,Brasil
2020-06-28,RS,6.0,Sul,Brasil
2020-07-05,RS,7.0,Sul,Brasil
2020-07-12,RS,2.0,Sul,Brasil
2020-07-19,RS,4.0,Sul,Brasil
2020-07-26,RS,6.0,Sul,Brasil
2020-08-02,RS,6.0,Sul,Brasil
2020-08-09,RS,5.0,Sul,Brasil
2020-08-16,RS,3.0,Sul,Brasil
2020-08-23,RS,1.0,Sul,Brasil
2020-08-30,RS,1.0,Sul,Brasil
2020-09-06,RS,1.0,Sul,Brasil
2020-09-13,RS,2.0,Sul,Brasil
2020-09-20,RS,1.0,Sul,Brasil
2020-09-27,RS,2.0,Sul,Brasil
2020-10-04,RS,3.0,Sul,Brasil
2020-10-11,RS,5.0,Sul,Brasil
2020-10-18,RS,1.0,Sul,Brasil
2020-10-25,RS,3.0,Sul,Brasil
2020-11-01,RS,2.0,Sul,Brasil
2020-11-08,RS,5.0,Sul,Brasil
2020-11-15,RS,2.0,Sul,Brasil
2020-11-22,RS,2.0,Sul,Brasil
2020-11-29,RS,1.0,Sul,Brasil
2020-12-06,RS,4.0,Sul,Brasil
2020-12-13,RS,4.0,Sul,Brasil
2020-12-20,RS,3.0,Sul,Brasil
2020-12-27,RS,3.0,Sul,Brasil
2021-01-03,RS,3.0,Sul,Brasil
2021-01-10,RS,3.0,Sul,Brasil
2021-01-17,RS,2.0,Sul,Brasil
2021-01-24,RS,1.0,Sul,Brasil
2021-01-31,RS,1.0,Sul,Brasil
2021-02-07,RS,1.0,Sul,Brasil
2021-02-14,RS,2.0,Sul,Brasil
2021-02-21,RS,1.0,Sul,Brasil
2021-02-28,RS,6.0,Sul,Brasil
2021-03-07,RS,6.0,Sul,Brasil
2021-03-14,RS,1.0,Sul,Brasil
2021-03-21,RS,5.0,Sul,Brasil
2021-03-28,RS,17.0,Sul,Brasil
2021-04-04,RS,88.0,Sul,Brasil
2021-04-11,RS,50.0,Sul,Brasil
2021-04-18,RS,106.0,Sul,Brasil
2021-04-25,RS,72.0,Sul,Brasil
2021-05-02,RS,73.0,Sul,Brasil
2021-05-09,RS,41.0,Sul,Brasil
2021-05-16,RS,34.0,Sul,Brasil
2021-05-23,RS,27.0,Sul,Brasil
2021-05-30,RS,25.0,Sul,Brasil
2021-06-06,RS,10.0,Sul,Brasil
2021-06-13,RS,13.0,Sul,Brasil
2021-06-20,RS,8.0,Sul,Brasil
2021-06-27,RS,9.0,Sul,Brasil
2021-07-04,RS,5.0,Sul,Brasil
2021-07-11,RS,7.0,Sul,Brasil
2021-07-18,RS,4.0,Sul,Brasil
2021-07-25,RS,4.0,Sul,Brasil
2021-08-01,RS,5.0,Sul,Brasil
2021-08-08,RS,5.0,Sul,Brasil
2021-08-15,RS,3.0,Sul,Brasil
2021-08-22,RS,1.0,Sul,Brasil
2021-08-29,RS,3.0,Sul,Brasil
2021-09-05,RS,1.0,Sul,Brasil
2021-09-12,RS,2.0,Sul,Brasil
2021-09-19,RS,1.0,Sul,Brasil
2021-09-26,RS,1.0,Sul,Brasil
2021-10-03,RS,2.0,Sul,Brasil
2021-10-10,RS,2.0,Sul,Brasil
2021-10-17,RS,2.0,Sul,Brasil
2021-10-24,RS,3.0,Sul,Brasil
2021-10-31,RS,5.0,Sul,Brasil
2021-11-07,RS,1.0,Sul,Brasil
2021-11-14,RS,3.0,Sul,Brasil
2021-11-21,RS,4.0,Sul,Brasil
2021-11-28,RS,2.0,Sul,Brasil
2021-12-05,RS,3.0,Sul,Brasil
2021-12-12,RS,3.0,Sul,Brasil
2021-12-19,RS,2.0,Sul,Brasil
2021-12-26,RS,3.0,Sul,Brasil
2022-01-02,RS,2.0,Sul,Brasil
2022-01-09,RS,3.0,Sul,Brasil
2022-01-16,RS,3.0,Sul,Brasil
2022-01-23,RS,3.0,Sul,Brasil
2022-01-30,RS,3.0,Sul,Brasil
2022-02-06,RS,6.0,Sul,Brasil
2022-02-13,RS,9.0,Sul,Brasil
2022-02-20,RS,6.0,Sul,Brasil
2022-02-27,RS,4.0,Sul,Brasil
2022-03-06,RS,15.0,Sul,Brasil
2022-03-13,RS,27.0,Sul,Brasil
2022-03-20,RS,37.0,Sul,Brasil
2022-03-27,RS,34.0,Sul,Brasil
2022-04-03,RS,30.0,Sul,Brasil
2022-04-10,RS,42.0,Sul,Brasil
2022-04-17,RS,37.0,Sul,Brasil
2022-04-24,RS,65.0,Sul,Brasil
2022-05-01,RS,114.0,Sul,Brasil
2022-05-08,RS,69.0,Sul,Brasil
2022-05-15,RS,62.0,Sul,Brasil
2022-05-22,RS,28.0,Sul,Brasil
2022-05-29,RS,17.0,Sul,Brasil
2022-06-05,RS,13.0,Sul,Brasil
2022-06-12,RS,13.0,Sul,Brasil
2022-06-19,RS,4.0,Sul,Brasil
2022-06-26,RS,9.0,Sul,Brasil
2022-07-03,RS,4.0,Sul,Brasil
2022-07-10,RS,5.0,Sul,Brasil
2022-07-17,RS,3.0,Sul,Brasil
2022-07-24,RS,8.0,Sul,Brasil
2022-07-31,RS,2.0,Sul,Brasil
2022-08-07,RS,4.0,Sul,Brasil
2022-08-14,RS,3.0,Sul,Brasil
2022-08-21,RS,4.0,Sul,Brasil
2022-08-28,RS,4.0,Sul,Brasil
2022-09-04,RS,2.0,Sul,Brasil
2022-09-11,RS,6.0,Sul,Brasil
2022-09-18,RS,2.0,Sul,Brasil
2022-09-25,RS,1.0,Sul,Brasil
2022-10-02,RS,4.0,Sul,Brasil
2022-10-09,RS,2.0,Sul,Brasil
2022-10-16,RS,2.0,Sul,Brasil
2022-10-23,RS,3.0,Sul,Brasil
2022-10-30,RS,1.0,Sul,Brasil
2022-11-06,RS,3.0,Sul,Brasil
2022-11-13,RS,3.0,Sul,Brasil
2022-11-20,RS,2.0,Sul,Brasil
2022-11-27,RS,7.0,Sul,Brasil
2022-12-04,RS,2.0,Sul,Brasil
2022-12-11,RS,6.0,Sul,Brasil
2022-12-18,RS,8.0,Sul,Brasil
2022-12-25,RS,8.0,Sul,Brasil
2023-01-01,RS,10.0,Sul,Brasil
2023-01-08,RS,2.0,Sul,Brasil
2023-01-15,RS,8.0,Sul,Brasil
2023-01-22,RS,8.0,Sul,Brasil
2023-01-29,RS,7.0,Sul,Brasil
2023-02-05,RS,5.0,Sul,Brasil
2023-02-12,RS,5.0,Sul,Brasil
2023-02-19,RS,5.0,Sul,Brasil
2023-02-26,RS,4.0,Sul,Brasil
2023-03-05,RS,9.0,Sul,Brasil
2023-03-12,RS,18.0,Sul,Brasil
2023-03-19,RS,23.0,Sul,Brasil
2023-03-26,RS,34.0,Sul,Brasil
2023-04-02,RS,20.0,Sul,Brasil
2023-04-09,RS,28.0,Sul,Brasil
2023-04-16,RS,39.0,Sul,Brasil
2023-04-23,RS,28.0,Sul,Brasil
2023-04-30,RS,43.0,Sul,Brasil
2023-05-07,RS,25.0,Sul,Brasil
2023-05-14,RS,26.0,Sul,Brasil
2023-05-21,RS,28.0,Sul,Brasil
2023-05-28,RS,26.0,Sul,Brasil
2023-06-04,RS,22.0,Sul,Brasil
2023-06-11,RS,11.0,Sul,Brasil
2023-06-18,RS,8.0,Sul,Brasil
2023-06-25,RS,12.0,Sul,Brasil
2023-07-02,RS,6.0,Sul,Brasil
2023-07-09,RS,13.0,Sul,Brasil
2023-07-16,RS,12.0,Sul,Brasil
2023-07-23,RS,5.0,Sul,Brasil
2023-07-30,RS,8.0,Sul,Brasil
2023-08-06,RS,5.0,Sul,Brasil
2023-08-13,RS,5.0,Sul,Brasil
2023-08-20,RS,3.0,Sul,Brasil
2023-08-27,RS,3.0,Sul,Brasil
2023-09-03,RS,3.0,Sul,Brasil
2023-09-10,RS,2.0,Sul,Brasil
2023-09-17,RS,4.0,Sul,Brasil
2023-09-24,RS,3.0,Sul,Brasil
2023-10-01,RS,3.0,Sul,Brasil
2023-10-08,RS,1.0,Sul,Brasil
2023-10-15,RS,4.0,Sul,Brasil
2023-10-22,RS,4.0,Sul,Brasil
2023-10-29,RS,8.0,Sul,Brasil
2023-11-05,RS,4.0,Sul,Brasil
2023-11-12,RS,4.0,Sul,Brasil
2023-11-19,RS,4.0,Sul,Brasil
2023-11-26,RS,6.0,Sul,Brasil
2023-12-03,RS,6.0,Sul,Brasil
2023-12-10,RS,6.0,Sul,Brasil
2023-12-17,RS,6.0,Sul,Brasil
2023-12-24,RS,5.0,Sul,Brasil
2023-12-31,RS,3.0,Sul,Brasil
2024-01-07,RS,6.0,Sul,Brasil
2024-01-14,RS,24.0,Sul,Brasil
2024-01-21,RS,24.0,Sul,Brasil
2024-01-28,RS,19.0,Sul,Brasil
2024-02-04,RS,26.0,Sul,Brasil
2024-02-11,RS,33.0,Sul,Brasil
2024-02-18,RS,34.0,Sul,Brasil
2024-02-25,RS,43.0,Sul,Brasil
2024-03-03,RS,54.0,Sul,Brasil
2024-03-10,RS,52.0,Sul,Brasil
2024-03-17,RS,65.0,Sul,Brasil
2024-03-24,RS,45.0,Sul,Brasil
2024-03-31,RS,36.0,Sul,Brasil
2024-04-07,RS,50.0,Sul,Brasil
2024-04-14,RS,45.0,Sul,Brasil
2024-04-21,RS,60.0,Sul,Brasil
2024-04-28,RS,49.0,Sul,Brasil
2024-05-05,RS,25.0,Sul,Brasil
2024-05-12,RS,20.0,Sul,Brasil
2024-05-19,RS,17.0,Sul,Brasil
2024-05-26,RS,18.0,Sul,Brasil
2024-06-02,RS,4.0,Sul,Brasil
2024-06-09,RS,14.0,Sul,Brasil
2024-06-16,RS,13.0,Sul,Brasil
2024-06-23,RS,13.0,Sul,Brasil
2024-06-30,RS,11.0,Sul,Brasil
2024-07-07,RS,5.0,Sul,Brasil
2024-07-14,RS,9.0,Sul,Brasil
2024-07-21,RS,2.0,Sul,Brasil
2024-07-28,RS,4.0,Sul,Brasil
2024-08-04,RS,15.0,Sul,Brasil
2024-08-11,RS,4.0,Sul,Brasil
2024-08-18,RS,3.0,Sul,Brasil
2024-08-25,RS,5.0,Sul,Brasil
2024-09-01,RS,4.0,Sul,Brasil
2024-09-08,RS,3.0,Sul,Brasil
2024-09-15,RS,5.0,Sul,Brasil
2024-09-22,RS,1.0,Sul,Brasil
2024-09-29,RS,1.0,Sul,Brasil
2024-10-06,RS,4.0,Sul,Brasil
2024-10-13,RS,4.0,Sul,Brasil
2024-10-20,RS,3.0,Sul,Brasil
2024-10-27,RS,4.0,Sul,Brasil
2024-11-03,RS,3.0,Sul,Brasil
2024-11-10,RS,5.0,Sul,Brasil
2024-11-17,RS,3.0,Sul,Brasil
2024-11-24,RS,5.0,Sul,Brasil
2024-12-01,RS,4.0,Sul,Brasil
2024-12-08,RS,4.0,Sul,Brasil
2024-12-15,RS,4.0,Sul,Brasil
2024-12-22,RS,9.0,Sul,Brasil
2024-12-29,RS,3.0,Sul,Brasil
2025-01-05,RS,4.0,Sul,Brasil
2025-01-12,RS,4.0,Sul,Brasil
2025-01-19,RS,7.0,Sul,Brasil
2025-01-26,RS,7.0,Sul,Brasil
2025-02-02,RS,17.0,Sul,Brasil
2025-02-09,RS,9.0,Sul,Brasil
2025-02-16,RS,19.0,Sul,Brasil
2025-02-23,RS,8.0,Sul,Brasil
2025-03-02,RS,17.0,Sul,Brasil
2025-03-09,RS,34.0,Sul,Brasil
2025-03-16,RS,46.0,Sul,Brasil
2025-03-23,RS,86.0,Sul,Brasil
2025-03-30,RS,88.0,Sul,Brasil
2025-04-06,RS,125.0,Sul,Brasil
2025-04-13,RS,137.0,Sul,Brasil
2025-04-20,RS,97.0,Sul,Brasil
2025-04-27,RS,86.0,Sul,Brasil
2025-05-04,RS,78.0,Sul,Brasil
2025-05-11,RS,93.0,Sul,Brasil
2025-05-18,RS,75.0,Sul,Brasil
2025-05-25,RS,63.0,Sul,Brasil
2025-06-01,RS,37.0,Sul,Brasil
2025-06-08,RS,25.0,Sul,Brasil
2025-06-15,RS,13.0,Sul,Brasil
2025-06-22,RS,8.0,Sul,Brasil
2025-06-29,RS,7.0,Sul,Brasil
2025-07-06,RS,10.0,Sul,Brasil
2025-07-13,RS,4.0,Sul,Brasil
2025-07-20,RS,12.0,Sul,Brasil
2025-07-27,RS,10.0,Sul,Brasil
2025-08-03,RS,5.0,Sul,Brasil
2025-08-10,RS,8.0,Sul,Brasil
